Source;Date;SegmentName;FromPoint;Length(m);Duration(s);Speed(kph)
Be-Mobile;18/10/2017 18:00:00;B_OW;Sint-Lievenslaan;699.11;290.00;8.68
Be-Mobile;19/10/2017 6:45:00;B_OW;Sint-Lievenslaan;699.11;59.00;42.66
Be-Mobile;18/10/2017 17:45:00;B_OW;Sint-Lievenslaan;699.11;171.00;14.72
Be-Mobile;19/10/2017 6:30:00;B_OW;Sint-Lievenslaan;699.11;74.00;34.01
Be-Mobile;18/10/2017 17:30:00;B_OW;Sint-Lievenslaan;699.11;106.00;23.74
Be-Mobile;19/10/2017 6:15:00;B_OW;Sint-Lievenslaan;699.11;90.00;27.96
Be-Mobile;18/10/2017 17:15:00;B_OW;Sint-Lievenslaan;699.11;106.00;23.74
Be-Mobile;19/10/2017 6:00:00;B_OW;Sint-Lievenslaan;699.11;66.00;38.13
Be-Mobile;18/10/2017 17:00:00;B_OW;Sint-Lievenslaan;699.11;80.00;31.46
Be-Mobile;19/10/2017 5:45:00;B_OW;Sint-Lievenslaan;699.11;58.00;43.39
Be-Mobile;18/10/2017 16:45:00;B_OW;Sint-Lievenslaan;699.11;110.00;22.88
Be-Mobile;19/10/2017 5:30:00;B_OW;Sint-Lievenslaan;699.11;65.00;38.72
Be-Mobile;18/10/2017 16:30:00;B_OW;Sint-Lievenslaan;699.11;87.00;28.93
Be-Mobile;19/10/2017 5:15:00;B_OW;Sint-Lievenslaan;699.11;62.00;40.59
Be-Mobile;18/10/2017 16:15:00;B_OW;Sint-Lievenslaan;699.11;110.00;22.88
Be-Mobile;19/10/2017 5:00:00;B_OW;Sint-Lievenslaan;699.11;57.00;44.15
Be-Mobile;18/10/2017 16:00:00;B_OW;Sint-Lievenslaan;699.11;88.00;28.60
Be-Mobile;19/10/2017 4:45:00;B_OW;Sint-Lievenslaan;699.11;53.00;47.49
Be-Mobile;18/10/2017 15:45:00;B_OW;Sint-Lievenslaan;699.11;104.00;24.20
Be-Mobile;19/10/2017 4:30:00;B_OW;Sint-Lievenslaan;699.11;53.00;47.49
Be-Mobile;18/10/2017 15:30:00;B_OW;Sint-Lievenslaan;699.11;148.00;17.01
Be-Mobile;19/10/2017 4:15:00;B_OW;Sint-Lievenslaan;699.11;57.00;44.15
Be-Mobile;18/10/2017 15:15:00;B_OW;Sint-Lievenslaan;699.11;100.00;25.17
Be-Mobile;19/10/2017 4:00:00;B_OW;Sint-Lievenslaan;699.11;57.00;44.15
Be-Mobile;18/10/2017 15:00:00;B_OW;Sint-Lievenslaan;699.11;88.00;28.60
Be-Mobile;19/10/2017 3:45:00;B_OW;Sint-Lievenslaan;699.11;57.00;44.15
Be-Mobile;18/10/2017 14:45:00;B_OW;Sint-Lievenslaan;699.11;98.00;25.68
Be-Mobile;19/10/2017 3:30:00;B_OW;Sint-Lievenslaan;699.11;62.00;40.59
Be-Mobile;18/10/2017 14:30:00;B_OW;Sint-Lievenslaan;699.11;86.00;29.26
Be-Mobile;19/10/2017 3:15:00;B_OW;Sint-Lievenslaan;699.11;65.00;38.72
Be-Mobile;18/10/2017 14:15:00;B_OW;Sint-Lievenslaan;699.11;96.00;26.22
Be-Mobile;19/10/2017 3:00:00;B_OW;Sint-Lievenslaan;699.11;80.00;31.46
Be-Mobile;18/10/2017 14:00:00;B_OW;Sint-Lievenslaan;699.11;96.00;26.22
Be-Mobile;19/10/2017 2:45:00;B_OW;Sint-Lievenslaan;699.11;86.00;29.26
Be-Mobile;18/10/2017 13:45:00;B_OW;Sint-Lievenslaan;699.11;96.00;26.22
Be-Mobile;19/10/2017 2:30:00;B_OW;Sint-Lievenslaan;699.11;59.00;42.66
Be-Mobile;18/10/2017 13:30:00;B_OW;Sint-Lievenslaan;699.11;93.00;27.06
Be-Mobile;19/10/2017 2:15:00;B_OW;Sint-Lievenslaan;699.11;75.00;33.56
Be-Mobile;18/10/2017 13:15:00;B_OW;Sint-Lievenslaan;699.11;109.00;23.09
Be-Mobile;19/10/2017 2:00:00;B_OW;Sint-Lievenslaan;699.11;57.00;44.15
Be-Mobile;18/10/2017 13:00:00;B_OW;Sint-Lievenslaan;699.11;119.00;21.15
Be-Mobile;19/10/2017 1:45:00;B_OW;Sint-Lievenslaan;699.11;71.00;35.45
Be-Mobile;18/10/2017 12:45:00;B_OW;Sint-Lievenslaan;699.11;115.00;21.89
Be-Mobile;19/10/2017 1:30:00;B_OW;Sint-Lievenslaan;699.11;75.00;33.56
Be-Mobile;18/10/2017 12:30:00;B_OW;Sint-Lievenslaan;699.11;97.00;25.95
Be-Mobile;19/10/2017 1:15:00;B_OW;Sint-Lievenslaan;699.11;125.00;20.13
Be-Mobile;19/10/2017 1:00:00;B_OW;Sint-Lievenslaan;699.11;128.00;19.66
Be-Mobile;19/10/2017 23:45:00;B_OW;Sint-Lievenslaan;699.11;55.00;45.76
Be-Mobile;19/10/2017 23:30:00;B_OW;Sint-Lievenslaan;699.11;75.00;33.56
Be-Mobile;19/10/2017 23:15:00;B_OW;Sint-Lievenslaan;699.11;62.00;40.59
Be-Mobile;19/10/2017 23:00:00;B_OW;Sint-Lievenslaan;699.11;76.00;33.12
Be-Mobile;19/10/2017 22:45:00;B_OW;Sint-Lievenslaan;699.11;83.00;30.32
Be-Mobile;19/10/2017 22:30:00;B_OW;Sint-Lievenslaan;699.11;88.00;28.60
Be-Mobile;19/10/2017 22:15:00;B_OW;Sint-Lievenslaan;699.11;78.00;32.27
Be-Mobile;19/10/2017 22:00:00;B_OW;Sint-Lievenslaan;699.11;83.00;30.32
Be-Mobile;19/10/2017 21:45:00;B_OW;Sint-Lievenslaan;699.11;83.00;30.32
Be-Mobile;19/10/2017 21:30:00;B_OW;Sint-Lievenslaan;699.11;83.00;30.32
Be-Mobile;19/10/2017 21:15:00;B_OW;Sint-Lievenslaan;699.11;84.00;29.96
Be-Mobile;19/10/2017 21:00:00;B_OW;Sint-Lievenslaan;699.11;88.00;28.60
Be-Mobile;19/10/2017 20:45:00;B_OW;Sint-Lievenslaan;699.11;85.00;29.61
Be-Mobile;19/10/2017 20:30:00;B_OW;Sint-Lievenslaan;699.11;96.00;26.22
Be-Mobile;19/10/2017 20:15:00;B_OW;Sint-Lievenslaan;699.11;91.00;27.66
Be-Mobile;19/10/2017 20:00:00;B_OW;Sint-Lievenslaan;699.11;107.00;23.52
Be-Mobile;19/10/2017 19:45:00;B_OW;Sint-Lievenslaan;699.11;156.00;16.13
Be-Mobile;19/10/2017 19:30:00;B_OW;Sint-Lievenslaan;699.11;157.00;16.03
Be-Mobile;19/10/2017 19:15:00;B_OW;Sint-Lievenslaan;699.11;172.00;14.63
Be-Mobile;19/10/2017 19:00:00;B_OW;Sint-Lievenslaan;699.11;181.00;13.90
Be-Mobile;19/10/2017 18:45:00;B_OW;Sint-Lievenslaan;699.11;178.00;14.14
Be-Mobile;19/10/2017 18:30:00;B_OW;Sint-Lievenslaan;699.11;246.00;10.23
Be-Mobile;19/10/2017 18:15:00;B_OW;Sint-Lievenslaan;699.11;229.00;10.99
Be-Mobile;19/10/2017 18:00:00;B_OW;Sint-Lievenslaan;699.11;200.00;12.58
Be-Mobile;19/10/2017 17:45:00;B_OW;Sint-Lievenslaan;699.11;146.00;17.24
Be-Mobile;19/10/2017 17:30:00;B_OW;Sint-Lievenslaan;699.11;113.00;22.27
Be-Mobile;19/10/2017 17:15:00;B_OW;Sint-Lievenslaan;699.11;102.00;24.67
Be-Mobile;19/10/2017 17:00:00;B_OW;Sint-Lievenslaan;699.11;86.00;29.26
Be-Mobile;19/10/2017 16:45:00;B_OW;Sint-Lievenslaan;699.11;102.00;24.67
Be-Mobile;19/10/2017 16:30:00;B_OW;Sint-Lievenslaan;699.11;121.00;20.80
Be-Mobile;19/10/2017 16:15:00;B_OW;Sint-Lievenslaan;699.11;102.00;24.67
Be-Mobile;19/10/2017 16:00:00;B_OW;Sint-Lievenslaan;699.11;103.00;24.43
Be-Mobile;19/10/2017 15:45:00;B_OW;Sint-Lievenslaan;699.11;84.00;29.96
Be-Mobile;19/10/2017 15:30:00;B_OW;Sint-Lievenslaan;699.11;83.00;30.32
Be-Mobile;19/10/2017 15:15:00;B_OW;Sint-Lievenslaan;699.11;100.00;25.17
Be-Mobile;19/10/2017 15:00:00;B_OW;Sint-Lievenslaan;699.11;96.00;26.22
Be-Mobile;19/10/2017 14:45:00;B_OW;Sint-Lievenslaan;699.11;132.00;19.07
Be-Mobile;19/10/2017 14:30:00;B_OW;Sint-Lievenslaan;699.11;93.00;27.06
Be-Mobile;19/10/2017 14:15:00;B_OW;Sint-Lievenslaan;699.11;108.00;23.30
Be-Mobile;19/10/2017 14:00:00;B_OW;Sint-Lievenslaan;699.11;114.00;22.08
Be-Mobile;19/10/2017 13:45:00;B_OW;Sint-Lievenslaan;699.11;116.00;21.70
Be-Mobile;19/10/2017 13:30:00;B_OW;Sint-Lievenslaan;699.11;113.00;22.27
